thisRow.t,notes,instructions.started,inst_text.started,start_resp.started,instructions.stopped,start_resp.keys,start_resp.rt,start_resp.duration,trial.started,cue.started,trial.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,0.014926000003470108,0.0265740999893751,0.0265740999893751,1.1851934999867808,space,1.1240113000094425,None,,,,pilot,001,2025-10-30_16h17.57.721,oct30exp,,2025.1.1,60.140391724760306,2025-10-30 16h18.01.831999 -0400,
,,,,,,,,,1.1852778999891598,1.2068561000050977,1.6953839999914635,pilot,001,2025-10-30_16h17.57.721,oct30exp,,2025.1.1,60.140391724760306,2025-10-30 16h18.01.831999 -0400,
