thisRow.t,notes,instructions.started,inst_text.started,start_resp.started,instructions.stopped,start_resp.keys,start_resp.rt,start_resp.duration,trial.started,cue.started,cue.stopped,target.started,target_resp.started,trial.stopped,target_resp.keys,target_resp.rt,target_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,0.025581099995179102,0.04645610001171008,0.04645610001171008,0.625235999992583,space,0.5635249000042677,None,,,,,,,,,,pilot,001,2025-10-30_16h19.46.811,oct30exp,,2025.1.1,60.60227755506432,2025-10-30 16h19.50.589052 -0400,
,,,,,,,,,0.6253068000078201,0.6440145999949891,1.1459662000124808,1.2292624000110663,1.2292624000110663,3.567526800004998,space,2.3346902999910526,None,pilot,001,2025-10-30_16h19.46.811,oct30exp,,2025.1.1,60.60227755506432,2025-10-30 16h19.50.589052 -0400,
