11.8996 	EXP 	Created target = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='default.png', interpolate=True, mask=None, maskParams=None, name='target', opacity=1, ori=1.0, pos=array([0., 0.]), size=array([0.1, 0.1]), texRes=128.0, units='height', win=Window(...))
11.9090 	EXP 	Created fbimage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='default.png', interpolate=True, mask=None, maskParams=None, name='fbimage', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
0.0407 	INFO 	Keyboard events cleared
0.0406 	EXP 	inst_text: autoDraw = True
0.4331 	EXP 	Device response: <KeyPress from None: t=0.41732890001730993, value=right, duration=None>
0.4416 	DEBUG 	Read excel file with openpyxl: spreadsheets/blocks.xlsx
0.4417 	EXP 	Imported spreadsheets/blocks.xlsx as conditions, 2 conditions, 1 params
0.4421 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'block_file': 'spreadsheets/green_alien_block.xlsx', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.4524 	DEBUG 	Read excel file with openpyxl: spreadsheets/green_alien_block.xlsx
0.4530 	EXP 	Imported spreadsheets/green_alien_block.xlsx as conditions, 4 conditions, 5 params
0.4535 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'target_image': 'images/green_alien.png', 'cue_ori': 90, 'target_x': 0.5, 'condition': 'congruent', 'answer': 'right', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.5315 	DATA 	Keypress: right
0.5376 	EXP 	inst_text: autoDraw = False
0.5376 	EXP 	cue: ori = np.float64(90.0)
0.5376 	EXP 	target: ori = np.float64(0.0)
0.5376 	EXP 	target: image = 'images/red_alien.png'
0.5376 	EXP 	cue: autoDraw = True
0.5765 	EXP 	Device response: <KeyPress from None: t=0.41732890001730993, value=right, duration=0.14936159999342635>
1.0397 	INFO 	Keyboard events cleared
1.0395 	EXP 	cue: autoDraw = False
1.0395 	EXP 	target: autoDraw = True
1.2603 	EXP 	Device response: <KeyPress from None: t=1.2492973000044003, value=right, duration=None>
1.2915 	DATA 	Keypress: right
1.3066 	EXP 	cue: autoDraw = False
1.3066 	EXP 	target: autoDraw = False
1.3066 	EXP 	fbimage: image = 'images/star.png'
1.3066 	EXP 	fbimage: autoDraw = True
1.4106 	EXP 	Device response: <KeyPress from None: t=1.2492973000044003, value=right, duration=0.15454489999683574>
